Frequency,Amplitude,Time,Note,Deviation,Adjusted_Corr_Freq,Adjusted_Rel_Freq,Scaled_Amplitude
129.19921875,6.229406,140.27174603174603,C3,-1.6107812500000023,6.569218749999997,4.929218749999998,11
118.4326171875,5.066915,140.29496598639454,A#2,1.8926171874999937,8.231308593749997,6.726308593749997,9
107.666015625,5.8041787,140.31818594104308,A2,-2.333984375,11.416015625,8.576015625,10
107.666015625,6.857941,140.34140589569162,A2,-2.333984375,11.416015625,8.576015625,12
107.666015625,8.371965,140.36462585034013,A2,-2.333984375,11.416015625,8.576015625,15
107.666015625,9.122394,140.38784580498867,A2,-2.333984375,11.416015625,8.576015625,16
107.666015625,10.230466,140.41106575963718,A2,-2.333984375,11.416015625,8.576015625,18
107.666015625,7.279294,140.43428571428572,A2,-2.333984375,11.416015625,8.576015625,13
172.265625,8.466795,140.45750566893423,F3,-2.3443750000000136,8.565624999999986,6.3156249999999865,15
172.265625,15.393462,140.48072562358277,F3,-2.3443750000000136,8.565624999999986,6.3156249999999865,28
172.265625,16.602251,140.50394557823128,F3,-2.3443750000000136,8.565624999999986,6.3156249999999865,30
86.1328125,15.582811,140.52716553287982,F2,-1.1771875000000023,9.732812499999998,7.482812499999998,28
86.1328125,14.2220125,140.55038548752833,F2,-1.1771875000000023,9.732812499999998,7.482812499999998,26
86.1328125,8.956496,140.57360544217687,F2,-1.1771875000000023,9.732812499999998,7.482812499999998,16
419.8974609375,8.197432,140.5968253968254,G#4,4.597460937499989,8.788730468749995,7.448730468749995,15
247.6318359375,9.240297,140.62004535147392,B3,0.6918359375000023,16.121835937500002,12.941835937500002,16
247.6318359375,10.938748,140.64326530612246,B3,0.6918359375000023,16.121835937500002,12.941835937500002,20
247.6318359375,9.861394,140.66648526077097,B3,0.6918359375000023,16.121835937500002,12.941835937500002,18
333.7646484375,8.931556,140.6897052154195,E4,4.1346484375000045,14.434648437500005,12.314648437500004,16
333.7646484375,7.993651,140.71292517006802,E4,4.1346484375000045,14.434648437500005,12.314648437500004,14
107.666015625,9.487702,140.73614512471656,A2,-2.333984375,11.416015625,8.576015625,17
107.666015625,11.425528,140.75936507936507,A2,-2.333984375,11.416015625,8.576015625,20
247.6318359375,10.331789,140.7825850340136,B3,0.6918359375000023,16.121835937500002,12.941835937500002,18
258.3984375,9.059989,140.80580498866212,C4,-3.2315624999999955,4.948437500000004,3.3084375000000046,16
258.3984375,6.2398376,140.82902494331066,C4,-3.2315624999999955,4.948437500000004,3.3084375000000046,11
269.1650390625,6.3092017,140.8522448979592,C4,7.5350390625000045,15.715039062500004,7.037519531250002,11
258.3984375,8.33315,140.8754648526077,C4,-3.2315624999999955,4.948437500000004,3.3084375000000046,15
258.3984375,10.515741,140.89868480725625,C4,-3.2315624999999955,4.948437500000004,3.3084375000000046,19
